time,concentration
33.4,4.115892387437722
33.5,4.119064501357767
33.6,4.1222044927319095
33.7,4.125312502408584
33.8,4.128388670693548
33.9,4.131433137351891
34.0,4.134446041610061
34.1,4.137427522157859
34.2,4.140377717150444
34.3,4.143296764210321
34.4,4.146184800429329
34.5,4.14904196237061
34.6,4.151868386070585
34.7,4.154664207040913
34.8,4.157429560270445
34.9,4.160164580227172
35.0,4.162869400860167
35.1,4.165544155601517
35.2,4.168188977368247
35.3,4.1708039985642404
35.4,4.17338935108215
35.5,4.175945166305307
35.6,4.17847157510961
35.7,4.180968707865427
35.8,4.183436694439466
35.9,4.185875664196665
36.0,4.1882857460020535
36.1,4.1906670682226155
36.2,4.19301975872915
36.3,4.195343944898118
36.4,4.197639753613486
36.5,4.199907311268559
36.6,4.202146743767808
36.7,4.204358176528704
36.8,4.206541734483514
36.9,4.208697542081126
37.0,4.2108257232888455
37.1,4.212926401594193
37.2,4.214999700006682
37.3,4.217045741059615
37.4,4.219064646811859
37.5,4.2210565388495995
37.6,4.223021538288118
37.7,4.224959765773545
37.8,4.226871341484603
37.9,4.228756385134359
38.0,4.230615015971949
38.1,4.232447352784324
38.2,4.2342535138979605
38.3,4.236033617180583
38.4,4.23778778004288
38.5,4.239516119440197
38.6,4.241218751874247
38.7,4.2428957933947995
38.8,4.244547359601358
38.9,4.246173565644855
39.0,4.247774526229315
39.1,4.2493503556135215
39.2,4.250901167612688
39.3,4.252427075600099
39.4,4.253928192508775
39.5,4.255404630833103
39.6,4.256856502630475
39.7,4.258283919522931
39.8,4.259686992698767
39.9,4.261065832914165
40.0,4.262420550494799
40.1,4.263751255337453
40.2,4.265058056911609
40.3,4.2663410642610495
40.4,4.267600386005444
40.5,4.2688361303419375
40.6,4.270048405046721
40.7,4.271237317476607
40.8,4.2724029745705945
40.9,4.273545482851434
41.0,4.27466494842717
41.1,4.275761476992705
41.2,4.276835173831329
41.3,4.277886143816266
41.4,4.278914491412202
41.5,4.279920320676808
41.6,4.280903735262268
41.7,4.281864838416786
41.8,4.282803732986099
41.9,4.283720521414979
42.0,4.284615305748736
42.1,4.285488187634702
42.2,4.286339268323726
42.3,4.287168648671646
42.4,4.287976429140776
42.5,4.288762709801371
42.6,4.289527590333092
42.7,4.2902711700264655
42.8,4.29099354778434
42.9,4.291694822123332
43.0,4.292375091175273
43.1,4.293034452688647
43.2,4.293673004030019
43.3,4.294290842185471
43.4,4.294888063762016
43.5,4.2954647649890205
43.6,4.296021041719617
43.7,4.296556989432106
43.8,4.29707270323136
43.9,4.297568277850224
44.0,4.298043807650898
44.1,4.2984993866263315
44.2,4.298935108401601
44.3,4.299351066235284
44.4,4.299747353020831
44.5,4.300124061287937
44.6,4.300481283203893
44.7,4.300819110574945
44.8,4.30113763484765
44.9,4.301436947110212
45.0,4.301717138093832
45.1,4.301978298174038
45.2,4.302220517372019
45.3,4.302443885355946
45.4,4.302648491442302
45.5,4.302834424597187
45.6,4.3030017734376385
45.7,4.3031506262329335
45.8,4.303281070905893
45.9,4.303393195034173
46.0,4.303487085851563
46.1,4.303562830249271
46.2,4.303620514777206
46.3,4.3036602256452525
46.4,4.303682048724551
46.5,4.303686069548759
46.6,4.30367237331532
46.7,4.303641044886715
46.8,4.303592168791727
46.9,4.303525829226686
47.0,4.303442110056712
47.1,4.303341094816956
47.2,4.30322286671384
47.3,4.303087508626284
47.4,4.302935103106936
47.5,4.302765732383391
47.6,4.302579478359413
47.7,4.302376422616144
47.8,4.302156646413316
47.9,4.301920230690451
48.0,4.301667256068066
48.1,4.301397802848868
48.2,4.301111951018943
48.3,4.300809780248939
48.4,4.3004913698952585
48.5,4.300156799001225
48.6,4.299806146298263
48.7,4.299439490207068
48.8,4.299056908838768
48.9,4.298658479996085
49.0,4.298244281174493
49.1,4.297814389563368
49.2,4.297368882047137
49.3,4.29690783520642
49.4,4.296431325319169
49.5,4.295939428361811
49.6,4.295432220010365
49.7,4.294909775641578
49.8,4.29437217033405
49.9,4.2938194788693425
50.0,4.293251775733102
50.1,4.292669135116166
50.2,4.2920716309156655
50.3,4.291459336736137
50.4,4.290832325890613
50.5,4.290190671401713
50.6,4.289534446002745
50.7,4.288863722138776
50.8,4.28817857196773
50.9,4.287479067361451
51.0,4.286765279906786
51.1,4.28603728090665
51.2,4.2852951413810985
51.3,4.284538932068382
51.4,4.283768723426006
51.5,4.282984585631786
51.6,4.282186588584899
51.7,4.281374801906931
51.8,4.280549294942912
51.9,4.279710136762364
52.0,4.278857396160326
52.1,4.277991141658398
52.2,4.2771114415057525
52.3,4.276218363680172
52.4,4.2753119758890605
52.5,4.274392345570456
52.6,4.273459539894056
52.7,4.272513625762211
52.8,4.27155466981094
52.9,4.270582738410924
53.0,4.269597897668506
53.1,4.268600213426685
53.2,4.267589751266106
53.3,4.266566576506046
53.4,4.265530754205392
53.5,4.264482349163627
53.6,4.263421425921804
53.7,4.262348048763507
53.8,4.2612622817158385
53.9,4.260164188550365
54.0,4.259053832784089
54.1,4.257931277680404
54.2,4.256796586250046
54.3,4.255649821252047
54.4,4.254491045194675
54.5,4.253320320336392
54.6,4.2521377086867735
54.7,4.250943272007463
54.8,4.249737071813094
54.9,4.248519169372222
55.0,4.247289625708254
55.1,4.246048501600367
55.2,4.244795857584424
55.3,4.243531753953901
55.4,4.242256250760787
55.5,4.2409694078164994
55.6,4.239671284692791
55.7,4.238361940722645
55.8,4.237041435001183
55.9,4.235709826386554
56.0,4.234367173500827
56.1,4.233013534730887
56.2,4.231648968229308
56.3,4.230273531915251
56.4,4.228887283475327
56.5,4.227490280364488
56.6,4.226082579806886
56.7,4.224664238796755
56.8,4.2232353140992664
56.9,4.2217958622514
57.0,4.220345939562797
57.1,4.218885602116624
57.2,4.217414905770419
57.3,4.215933906156948
57.4,4.21444265868505
57.5,4.212941218540475
57.6,4.211429640686738
57.7,4.209907979865945
57.8,4.20837629059963
57.9,4.2068346271895924
58.0,4.205283043718721
58.1,4.203721594051816
58.2,4.202150331836419
58.3,4.20056931050363
58.4,4.19897858326892
58.5,4.197378203132944
58.6,4.195768222882362
58.7,4.194148695090631
58.8,4.192519672118818
58.9,4.190881206116404
59.0,4.189233349022076
59.1,4.187576152564522
59.2,4.185909668263232
59.3,4.184233947429275
59.4,4.182549041166101
59.5,4.180855000370306
59.6,4.17915187573243
59.7,4.177439717737727
59.8,4.175718576666936
59.9,4.173988502597065
60.0,4.172249545402149
60.1,4.170501754754023
60.2,4.168745180123079
60.3,4.166979870779036
60.4,4.165205875791692
60.5,4.163423244031678
60.6,4.161632024171216
60.7,4.159832264684864
60.8,4.158024013850261
60.9,4.156207319748879
61.0,4.154382230266757
61.1,4.152548793095241
61.2,4.150707055731723
61.3,4.148857065480371
61.4,4.14699886945286
61.5,4.145132514569101
61.6,4.1432580475579615
61.7,4.141375514957995
61.8,4.1394849631181545
61.9,4.137586438198515
62.0,4.135679986170979
62.1,4.133765652819999
62.2,4.131843483743278
62.3,4.129913524352481
62.4,4.127975819873935
62.5,4.126030415349335
62.6,4.124077355636435
62.7,4.122116685409753
62.8,4.120148449161257
62.9,4.118172691201061
63.0,4.116189455658111
63.1,4.114198786480867
63.2,4.112200727437996
63.3,4.110195322119041
63.4,4.10818261393511
63.5,4.106162646119543
63.6,4.104135461728588
63.7,4.102101103642075
63.8,4.1000596145640795
63.9,4.09801103702359
64.0,4.095955413375172
64.1,4.093892785799627
64.2,4.091823196304652
64.3,4.089746686725497
64.4,4.0876632987256105
64.5,4.085573073797305
64.6,4.08347605326239
64.7,4.08137227827283
64.8,4.07926178981138
64.9,4.077144628692231
65.0,4.075020835561652
65.1,4.072890450898619
65.2,4.070753515015456
65.3,4.068610068058463
65.4,4.066460150008547
65.5,4.064303800681851
65.6,4.062141059730375
65.7,4.0599719666426015
65.8,4.0577965607441175
65.9,4.055614881198226
66.0,4.053426967006568
66.1,4.051232857009738
66.2,4.049032589887882
66.3,4.0468262041613245
66.4,4.0446137381911615
66.5,4.042395230179869
66.6,4.040170718171908
66.7,4.037940240054323
66.8,4.035703833557334
66.9,4.033461536254943
67.0,4.031213385565516
67.1,4.028959418752382
67.2,4.026699672924418
67.3,4.024434185036639
67.4,4.022162991890777
67.5,4.019886130135869
67.6,4.017603636268834
67.7,4.015315546635053
67.8,4.013021897428943
67.9,4.0107227246945305
68.0,4.008418064326027
68.1,4.006107952068396
68.2,4.003792423517915
68.3,4.001471514122752
68.4,3.9991452591835204
68.5,3.9968136938538428
68.6,3.9944768531409105
68.7,3.9921347719060365
68.8,3.989787484865218
68.9,3.987435026589681
69.0,3.9850774315064377
69.1,3.9827147338988316
69.2,3.9803469679070846
69.3,3.9779741675288425
69.4,3.975596366619719
69.5,3.97321359889383
69.6,3.9708258979243425
69.7,3.9684332971440024
69.8,3.966035829845674
69.9,3.9636335291828693
70.0,3.961226428170282
70.1,3.9588145596843143
70.2,3.9563979564636043
70.3,3.953976651109551
70.4,3.9515506760868346
70.5,3.9491200637239423
70.6,3.9466848462136834
70.7,3.944245055613707
70.8,3.941800723847018
70.9,3.939351882702491
71.0,3.936898563835379
71.1,3.934440798767826
71.2,3.9319786188893704
71.3,3.9295120554574567
71.4,3.9270411395979323
71.5,3.924565902305556
71.6,3.922086374444494
71.7,3.9196025867488173
71.8,3.917114569823
71.9,3.914622354142417
72.0,3.9121259700538293
72.1,3.90962544777588
72.2,3.9071208173995817
72.3,3.9046121088888053
72.4,3.9020993520807625
72.5,3.8995825766864924
72.6,3.8970618122913394
72.7,3.894537088355438
72.8,3.8920084342141883
72.9,3.889475879078731
73.0,3.8869394520364255
73.1,3.8843991820513217
73.2,3.8818550979646282
73.3,3.8793072284951853
73.4,3.876755602239932
73.5,3.87420024767437
73.6,3.87164119315303
73.7,3.869078466909933
73.8,3.8665120970590503
73.9,3.863942111594768
74.0,3.8613685383923326
74.1,3.8587914052083208
74.2,3.856210739681083
74.3,3.8536265693311993
74.4,3.8510389215619303
74.5,3.8484478236596664
74.6,3.8458533027943727
74.7,3.8432553860200365
74.8,3.8406541002751107
74.9,3.8380494723829566
75.0,3.835441529052284
75.1,3.8328302968775882
75.2,3.8302158023395925
75.3,3.8275980718056775
75.4,3.82497713153032
75.5,3.822353007655525
75.6,3.819725726211252
75.7,3.817095313115852
75.8,3.814461794176487
75.9,3.8118251950895616
76.0,3.8091855414411473
76.1,3.8065428587074015
76.2,3.803897172254992
76.3,3.8012485073415165
76.4,3.7985968891159207
76.5,3.7959423426189156
76.6,3.793284892783389
76.7,3.790624564434824
76.8,3.7879613822917073
76.9,3.785295370965942
77.0,3.7826265549632576
77.1,3.779954958683612
77.2,3.7772806064216042
77.3,3.7746035223668732
77.4,3.7719237306045055
77.5,3.7692412551154337
77.6,3.766556119776836
77.7,3.7638683483625375
77.8,3.7611779645434034
77.9,3.7584849918877397
78.0,3.75578945386168
78.1,3.7530913738295855
78.2,3.7503907750544294
78.3,3.747687680698194
78.4,3.744982113822251
78.5,3.7422740973877535
78.6,3.7395636542560196
78.7,3.7368508071889166
78.8,3.734135578849243
78.9,3.7314179918011097
79.0,3.7286980685103193
79.1,3.7259758313447455
79.2,3.7232513025747087
79.3,3.720524504373351
79.4,3.717795458817011
79.5,3.715064187885598
79.6,3.71233071346296
79.7,3.709595057337254
79.8,3.706857241201317
79.9,3.7041172866530316
80.0,3.701375215195691
80.1,3.6986310482383633
80.2,3.6958848070962556
80.3,3.6931365129910763
80.4,3.6903861870513923
80.5,3.6876338503129915
80.6,3.684879523719238
80.7,3.6821232281214282
80.8,3.679364984279149
80.9,3.6766048128606275
81.0,3.6738427344430855
81.1,3.6710787695130898
81.2,3.668312938466901
81.3,3.6655452616108266
81.4,3.662775759161559
81.5,3.660004451246531
81.6,3.6572313579042537
81.7,3.654456499084664
81.8,3.651679894649463
81.9,3.648901564372459
82.0,3.646121527939905
82.1,3.6433398049508408
82.2,3.640556414917423
82.3,3.63777137726527
82.4,3.634984711333785
82.5,3.6321964363765002
82.6,3.629406571561402
82.7,3.6266151359712633
82.8,3.623822148603971
82.9,3.621027628372861
83.0,3.618231594107035
83.1,3.615434064551695
83.2,3.6126350583684643
83.3,3.6098345941357093
83.4,3.6070326903488636
83.5,3.60422936542075
83.6,3.6014246376818977
83.7,3.5986185253808616
83.8,3.595811046684542
83.9,3.5930022196784943
84.0,3.5901920623672545
84.1,3.5873805926746423
84.2,3.5845678284440803
84.3,3.581753787438903
84.4,3.578938487342667
84.5,3.5761219457594615
84.6,3.5733041802142176
84.7,3.570485208153008
84.8,3.567665046943363
84.9,3.5648437138745677
85.0,3.562021226157968
85.1,3.55919760092727
85.2,3.5563728552388487
85.3,3.553547006072039
85.4,3.55072007032944
85.5,3.547892064837212
85.6,3.5450630063453716
85.7,3.542232911528089
85.8,3.539401796983981
85.9,3.5365696792364067
86.0,3.5337365747337586
86.1,3.530902499849751
86.2,3.528067470883714
86.3,3.525231504060882
86.4,3.52239461553268
86.5,3.519556821377012
86.6,3.5167181375985446
86.7,3.5138785801289956
86.8,3.511038164827413
86.9,3.5081969074804613
87.0,3.505354823802702
87.1,3.5025119294368725
87.2,3.4996682399541683
87.3,3.496823770854521
87.4,3.4939785375668695
87.5,3.4911325554494486
87.6,3.4882858397900525
87.7,3.4854384058063155
87.8,3.4825902686459838
87.9,3.479741443387188
88.0,3.4768919450387115
88.1,3.4740417885402657
88.2,3.4711909887627566
88.3,3.4683395605085514
88.4,3.465487518511748
88.5,3.46263487743844
88.6,3.4597816518869853
88.7,3.4569278563882624
88.8,3.454073505405944
88.9,3.4512186133367497
89.0,3.448363194510713
89.1,3.4455072631914407
89.2,3.442650833576371
89.3,3.439793919797033
89.4,3.4369365359193016
89.5,3.4340786959436578
89.6,3.4312204138054416
89.7,3.428361703375106
89.8,3.4255025784584734
89.9,3.422643052796985
90.0,3.419783140067954
90.1,3.416922853884817
90.2,3.4140622077973832
90.3,3.4112012152920803
90.4,3.408339889792209
90.5,3.4054782446581835
90.6,3.40261629318778
90.7,3.399754048616384
90.8,3.3968915241172324
90.9,3.394028732801654
91.0,3.3911656877193175
91.1,3.3883024018584695
91.2,3.3854388881461768
91.3,3.3825751594485647
91.4,3.379711228571056
91.5,3.376847108258609
91.6,3.373982811195956
91.7,3.371118350007838
